"pack","id","level","category","word","article","plural","translation_tr","example_de","example_tr","tags"
"universal","u_0040","A1","Universal Paket 001","basteln","","","yapmak, yapıyor","Ich lerne das Wort ""basteln"".","""basteln"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0041","A1","Universal Paket 001","beginnen","","","başlayan, başlatmanıza, başlarsınız","Ich lerne das Wort ""beginnen"".","""beginnen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0042","A1","Universal Paket 001","bekommen","","","oluyor, edinmiyorsunuz, alabilir","Ich lerne das Wort ""bekommen"".","""bekommen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0043","A1","Universal Paket 001","belegen","","","alabilir, al, belgen","Ich lerne das Wort ""belegen"".","""belegen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0044","A1","Universal Paket 001","beliebt","","","gözde, tutulur, popüler","Ich lerne das Wort ""beliebt"".","""beliebt"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0045","A1","Universal Paket 001","bereit","","","niyetli, istekli, hazır","Ich lerne das Wort ""bereit"".","""bereit"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0046","A1","Universal Paket 001","Bericht","","","dosyasını, hikâyesi, hikâyeyi","Ich lerne das Wort ""Bericht"".","""Bericht"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0047","A1","Universal Paket 001","Berlin","","","Berlin, berlin'i, berlin’i","Ich lerne das Wort ""Berlin"".","""Berlin"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0048","A1","Universal Paket 001","beschäftigt","","","yoğundum, meşgul, meşgulüz","Ich lerne das Wort ""beschäftigt"".","""beschäftigt"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0049","A1","Universal Paket 001","besichtigen","","","gezebilir, gezilecek, geziyoruz","Ich lerne das Wort ""besichtigen"".","""besichtigen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0050","A1","Universal Paket 001","bestimmt","","","kesinlikle","Ich lerne das Wort ""bestimmt"".","""bestimmt"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0051","A1","Universal Paket 001","besuchen","","","uğrar, gezdi, uğratır","Ich lerne das Wort ""besuchen"".","""besuchen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0052","A1","Universal Paket 001","Bibliothek","","","kütüphane","Ich lerne das Wort ""Bibliothek"".","""Bibliothek"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0053","A1","Universal Paket 001","bin","","","olmak (1. tekil kişi)","Ich lerne das Wort ""bin"".","""bin"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0054","A1","Universal Paket 001","Bioladen","","","Biyomarket","Ich lerne das Wort ""Bioladen"".","""Bioladen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0055","A1","Universal Paket 001","bis morgen","","","yarın görüşürüz","Ich lerne das Wort ""bis morgen"".","""bis morgen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0056","A1","Universal Paket 001","bist","","","olmak (2. Tekil kişi), ...-sin (= olmak), buradasın","Ich lerne das Wort ""bist"".","""bist"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0057","A1","Universal Paket 001","bitter","","","bitter, acı, acıdır","Ich lerne das Wort ""bitter"".","""bitter"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0058","A1","Universal Paket 001","blau","","","maviden, mavidir, mavi","Ich lerne das Wort ""blau"".","""blau"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0059","A1","Universal Paket 001","Blumenkohl","","","Karnabahar, Karnabahara","Ich lerne das Wort ""Blumenkohl"".","""Blumenkohl"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0060","A1","Universal Paket 001","Bordkarte","","","kartıma, Biniş kartımı, kartını","Ich lerne das Wort ""Bordkarte"".","""Bordkarte"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0061","A1","Universal Paket 001","braun","","","kahverengi","Ich lerne das Wort ""braun"".","""braun"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0062","A1","Universal Paket 001","brav","","","uslu, usludur","Ich lerne das Wort ""brav"".","""brav"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0063","A1","Universal Paket 001","breit","","","geniş, eninde, genişliğinde","Ich lerne das Wort ""breit"".","""breit"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0064","A1","Universal Paket 001","Brettspiel","","","oyununda, oyununu, oyunu","Ich lerne das Wort ""Brettspiel"".","""Brettspiel"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0065","A1","Universal Paket 001","Brezel","","","pretzel","Ich lerne das Wort ""Brezel"".","""Brezel"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0066","A1","Universal Paket 001","Briefmarke","","","pul, pulu, posta pulu","Ich lerne das Wort ""Briefmarke"".","""Briefmarke"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0067","A1","Universal Paket 001","Briefumschlag","","","zarf, zarfı","Ich lerne das Wort ""Briefumschlag"".","""Briefumschlag"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0068","A1","Universal Paket 001","Brötchen","","","ekmeği, ekmekler, ekmek","Ich lerne das Wort ""Brötchen"".","""Brötchen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0069","A1","Universal Paket 001","Buch","","","kitabının, kitabı, kitaba","Ich lerne das Wort ""Buch"".","""Buch"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0070","A1","Universal Paket 001","Bücher","","","kitaplarımız, kitaplar, kitaplara","Ich lerne das Wort ""Bücher"".","""Bücher"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0071","A1","Universal Paket 001","bummeln","","","gezdi, oyalanmalıyız, dolaşıyordun","Ich lerne das Wort ""bummeln"".","""bummeln"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0072","A1","Universal Paket 001","Bushaltestelle","","","durağı, durağında, duraktan","Ich lerne das Wort ""Bushaltestelle"".","""Bushaltestelle"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0073","A1","Universal Paket 001","Caf","","","Kafeye, Kafe, kafeterya","Ich lerne das Wort ""Caf"".","""Caf"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0074","A1","Universal Paket 001","campen","","","yapıyoruz, yapıyor","Ich lerne das Wort ""campen"".","""campen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0075","A1","Universal Paket 001","Campus","","","Kampüs, Kampüsün, Kampüsü","Ich lerne das Wort ""Campus"".","""Campus"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0076","A1","Universal Paket 001","Chanukka","","","Hanuka","Ich lerne das Wort ""Chanukka"".","""Chanukka"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0077","A1","Universal Paket 001","chillen","","","takılıyoruz, takılmak, takılırlar","Ich lerne das Wort ""chillen"".","""chillen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0078","A1","Universal Paket 001","Chips","","","cips","Ich lerne das Wort ""Chips"".","""Chips"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0079","A1","Universal Paket 001","circa","","","yaklaşık","Ich lerne das Wort ""circa"".","""circa"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0080","A1","Universal Paket 001","Club","","","kulübü, kulüpten, kulüp","Ich lerne das Wort ""Club"".","""Club"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0081","A1","Universal Paket 001","Cola","","","kola","Ich lerne das Wort ""Cola"".","""Cola"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0082","A1","Universal Paket 001","Comics","","","çizgi roman","Ich lerne das Wort ""Comics"".","""Comics"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0083","A1","Universal Paket 001","Computer","","","bilgisayarının, bilgisayarımı, bilgisayarın","Ich lerne das Wort ""Computer"".","""Computer"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0084","A1","Universal Paket 001","cool","","","havalı, havalıydı, havalıyız","Ich lerne das Wort ""cool"".","""cool"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0085","A1","Universal Paket 001","da","","","burada, ... için ..., orada","Ich lerne das Wort ""da"".","""da"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0086","A1","Universal Paket 001","da drüben","","","orada","Ich lerne das Wort ""da drüben"".","""da drüben"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0087","A1","Universal Paket 001","da vorn","","","önde","Ich lerne das Wort ""da vorn"".","""da vorn"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0088","A1","Universal Paket 001","danke schön","","","teşekkür ederim","Ich lerne das Wort ""danke schön"".","""danke schön"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0089","A1","Universal Paket 001","das","","","istediklerini, it, buna","Ich lerne das Wort ""das"".","""das"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0090","A1","Universal Paket 001","das ist","","","budur, bu","Ich lerne das Wort ""das ist"".","""das ist"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0091","A1","Universal Paket 001","das Restaurant","","","restoran","Ich lerne das Wort ""das Restaurant"".","""das Restaurant"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0092","A1","Universal Paket 001","Date","","","randevun, randevusu, randevum","Ich lerne das Wort ""Date"".","""Date"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0093","A1","Universal Paket 001","dein","","","asistanın, telefonunu, gömleğinin","Ich lerne das Wort ""dein"".","""dein"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0094","A1","Universal Paket 001","Denkmal","","","Anıt, Anıtı, anıtta","Ich lerne das Wort ""Denkmal"".","""Denkmal"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0095","A1","Universal Paket 001","der","","","olanını, Artikel (Feminin, Dativ), denizi'nin","Ich lerne das Wort ""der"".","""der"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0096","A1","Universal Paket 001","deutlich","","","seçik, aşikar, sarih","Ich lerne das Wort ""deutlich"".","""deutlich"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0097","A1","Universal Paket 001","deutsch","","","almanca, alman","Ich lerne das Wort ""deutsch"".","""deutsch"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0098","A1","Universal Paket 001","Deutschland","","","Almanya, almanya'daki","Ich lerne das Wort ""Deutschland"".","""Deutschland"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0099","A1","Universal Paket 001","die","","","olanları, bu","Ich lerne das Wort ""die"".","""die"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0100","A1","Universal Paket 001","Direktor","","","müdürü, müdürüm, yöneticisine","Ich lerne das Wort ""Direktor"".","""Direktor"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0101","A1","Universal Paket 001","Doppelzimmer","","","çift kişilik oda, çift kişilik odaya","Ich lerne das Wort ""Doppelzimmer"".","""Doppelzimmer"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0102","A1","Universal Paket 001","drei","","","üç","Ich lerne das Wort ""drei"".","""drei"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0103","A1","Universal Paket 001","dreißig","","","otuzdan, otuz, otuzuna","Ich lerne das Wort ""dreißig"".","""dreißig"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0104","A1","Universal Paket 001","dreizehn","","","on üç","Ich lerne das Wort ""dreizehn"".","""dreizehn"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0105","A1","Universal Paket 001","dringend","","","Acilen","Ich lerne das Wort ""dringend"".","""dringend"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0106","A1","Universal Paket 001","dritte","","","üçüncü","Ich lerne das Wort ""dritte"".","""dritte"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0107","A1","Universal Paket 001","Drogerie","","","eczane, eczaneye","Ich lerne das Wort ""Drogerie"".","""Drogerie"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0108","A1","Universal Paket 001","du","","","sen, senin","Ich lerne das Wort ""du"".","""du"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0109","A1","Universal Paket 001","E-Mails","","","e-posta","Ich lerne das Wort ""E-Mails"".","""E-Mails"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0110","A1","Universal Paket 001","Eier","","","yumurtaya, yumurta, yumurtaları","Ich lerne das Wort ""Eier"".","""Eier"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0111","A1","Universal Paket 001","eigentlich","","","aslında","Ich lerne das Wort ""eigentlich"".","""eigentlich"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0112","A1","Universal Paket 001","ein","","","gir, bir (Maskulin)","Ich lerne das Wort ""ein"".","""ein"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0113","A1","Universal Paket 001","ein bisschen","","","biraz","Ich lerne das Wort ""ein bisschen"".","""ein bisschen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0114","A1","Universal Paket 001","ein paar","","","birkaç","Ich lerne das Wort ""ein paar"".","""ein paar"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0115","A1","Universal Paket 001","eine","","","bir, bir (Feminin, Nominativ)","Ich lerne das Wort ""eine"".","""eine"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0116","A1","Universal Paket 001","einen Moment","","","bir dakika","Ich lerne das Wort ""einen Moment"".","""einen Moment"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0117","A1","Universal Paket 001","einfach","","","basitçe, kolaydır, kuşkusuz","Ich lerne das Wort ""einfach"".","""einfach"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0118","A1","Universal Paket 001","Einkaufszentrum","","","Alışveriş merkezi, Alışveriş merkezine, merkezi","Ich lerne das Wort ""Einkaufszentrum"".","""Einkaufszentrum"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0119","A1","Universal Paket 001","einladen","","","etsem, davet etmeliyiz, çağırırız","Ich lerne das Wort ""einladen"".","""einladen"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
"universal","u_0120","A1","Universal Paket 001","einpacken","","","paketlemeli, koymayı, paketle","Ich lerne das Wort ""einpacken"".","""einpacken"" kelimesini öğreniyorum.","universal, batch-001, needs-review"
